first-stage tube temperature (Tt) ,high-temperature fan speed (Sf),temperature (Tf) in the pre-calciner,kiln tail air pressure (Pk),kiln motor current (Ik),kiln tail temperature (Tk),secondary air temperature feedback (Ta),second chamber grate pressure (Pg),EP fan speed (Sa)
0.61414523,0.585562371,0.221367999,0.579556133,0.805502248,0.347318877,0.516713958,0.883878841,0.369818583
0.586070009,0.585744899,0.244205927,0.586459023,0.808206447,0.34180461,0.50480477,0.884135932,0.366800669
0.576134329,0.585816083,0.287589266,0.597946996,0.816480642,0.336480532,0.49420623,0.882959348,0.364898809
0.561676265,0.585657603,0.298254289,0.598248023,0.818990246,0.334236961,0.49258402,0.884356858,0.366230436
0.552557039,0.585776403,0.284377697,0.575823074,0.803656526,0.336480619,0.49106112,0.884283404,0.368281963
0.54667602,0.585800211,0.250769789,0.538878603,0.805097633,0.340562366,0.494468137,0.884356858,0.362114347
0.520309216,0.585761012,0.262833871,0.54343869,0.819362937,0.344225905,0.498612749,0.882113309,0.363109192
0.526483684,0.585721091,0.291615494,0.574119556,0.851099535,0.343706153,0.502625921,0.88483525,0.364141461
0.524213984,0.585602292,0.318905938,0.580358164,0.88270654,0.338318621,0.50308464,0.885203085,0.368892035
0.522239821,0.585736723,0.330102809,0.579030133,0.898866319,0.338394628,0.503674661,0.884431062,0.378337867
0.518294669,0.573496511,0.307108099,0.578866855,0.896907008,0.34886532,0.505165153,0.883952109,0.380513855
0.491613173,0.525201565,0.30826395,0.572628247,0.885653591,0.352795054,0.502544414,0.883731745,0.38632029
0.498068269,0.510178218,0.293371071,0.563920789,0.865381008,0.358334686,0.495762233,0.882702257,0.388054581
0.505436569,0.495226777,0.274559464,0.555465428,0.842096702,0.362213691,0.497318236,0.884357046,0.391301884
0.513085524,0.461978505,0.271683286,0.540757631,0.818763727,0.368374185,0.507884646,0.884614511,0.393464855
0.534261256,0.441841963,0.29027666,0.52484732,0.803203159,0.369261676,0.524167389,0.883658103,0.40045568
0.559643657,0.409600603,0.323218927,0.508586519,0.787545499,0.365306837,0.54744526,0.883915569,0.399593413
0.568014434,0.376724602,0.34103727,0.489105895,0.784468774,0.368247623,0.5724434,0.884614324,0.397720848
0.542688384,0.358316667,0.363287014,0.467971747,0.771839005,0.374598479,0.591216555,0.884431062,0.392822212
0.495549799,0.350571603,0.388910858,0.441475481,0.766204172,0.381240894,0.621521824,0.885165795,0.398483042
0.479439683,0.350809443,0.401515103,0.42099285,0.761346315,0.387870584,0.666586658,0.88369483,0.403169355
0.487943367,0.350809683,0.421543391,0.408778369,0.754189534,0.396300273,0.707720383,0.827381982,0.426304805
0.514937409,0.35079333,0.416201918,0.399507681,0.728978336,0.43004474,0.729507624,0.768420648,0.436415225
0.531981981,0.350666835,0.422306273,0.399707657,0.703653796,0.450441268,0.739811432,0.743298628,0.448049239
0.547274576,0.350833491,0.417336004,0.389710993,0.678993139,0.477555959,0.739238102,0.701220036,0.450631135
0.543287978,0.350698579,0.389449775,0.382845865,0.655401227,0.512707495,0.726378788,0.658479603,0.447062517
0.520172095,0.350873172,0.353729216,0.375842988,0.648616643,0.548467514,0.709047165,0.657559922,0.446023742
0.495595511,0.350754131,0.307593906,0.359543894,0.645183971,0.573021796,0.688013516,0.657044991,0.437975435
0.502422685,0.350777939,0.251572395,0.355698082,0.650316851,0.580602171,0.658281438,0.656346048,0.434552422
0.500752561,0.350762067,0.208180742,0.356863899,0.639387209,0.589855983,0.635429322,0.657449553,0.421711238
0.515095805,0.350753891,0.166994563,0.350975249,0.626676435,0.593392527,0.625191025,0.658148308,0.409198679
0.48490398,0.350714451,0.144730117,0.339350058,0.614192179,0.586560096,0.596245364,0.657743933,0.40217856
0.467840271,0.350809443,0.153802186,0.344849393,0.619228051,0.563742619,0.567364936,0.657707019,0.395601788
0.464860441,0.350690643,0.142627535,0.35851689,0.607132407,0.556289153,0.545364887,0.658185598,0.400035934
0.470308789,0.350809202,0.137257956,0.356787844,0.597562948,0.527323475,0.530474577,0.656714071,0.399180183
0.485397282,0.350833011,0.100039236,0.350048765,0.590956461,0.509589158,0.515272565,0.657118258,0.405326648
0.489532691,0.350753891,0.075986918,0.347679902,0.649604382,0.499118379,0.504166067,0.65789103,0.401810081
0.491405853,0.350738259,0.091466095,0.364492232,0.703766973,0.471065643,0.495614936,0.656529872,0.417783879
0.485518446,0.350500179,0.107921421,0.40662331,0.719716401,0.438145213,0.490650804,0.65748628,0.431423874
0.481212933,0.350975859,0.133643238,0.435787871,0.71816187,0.396249631,0.489733364,0.657081718,0.455592403
0.461692437,0.350864995,0.150031559,0.44384328,0.719230615,0.364647538,0.497416851,0.658185223,0.465269253
0.457787702,0.336325745,0.169508482,0.445296828,0.714437843,0.348345655,0.517500514,0.657376098,0.46667978
0.466663466,0.324537164,0.1931131,0.443968265,0.686684458,0.338229803,0.534045442,0.658626887,0.46492191
0.465694994,0.324735564,0.189874088,0.430138022,0.653879197,0.326618237,0.544595161,0.656088395,0.460804204
0.472493461,0.32478318,0.169575118,0.42384942,0.62533242,0.31794763,0.553064091,0.656456417,0.459391234
0.466033027,0.324687948,0.180892308,0.417459767,0.620733747,0.3051571,0.554653197,0.656971536,0.455566376
0.446033072,0.324735564,0.209803173,0.413400683,0.611326134,0.298109116,0.55306423,0.657927945,0.453176437
0.455594525,0.32478318,0.25595574,0.403291266,0.629428973,0.278270602,0.55083656,0.656603327,0.454277044
0.463681474,0.324680012,0.285456737,0.395474126,0.63488571,0.272781613,0.549476952,0.657523008,0.460012696
0.51333533,0.324680012,0.276889022,0.387443714,0.627226811,0.270436584,0.555963427,0.657192087,0.459723107
0.53127183,0.32466414,0.266750726,0.381969375,0.620183371,0.270639239,0.560845357,0.657339371,0.459804457
0.533406537,0.3247435,0.265146875,0.377759778,0.620474727,0.271032342,0.56177907,0.657449366,0.456838606
0.532680445,0.32462446,0.279680725,0.373788449,0.614078838,0.271729471,0.56412149,0.656713696,0.443233597
0.520270961,0.324767308,0.293768496,0.373988425,0.614888563,0.268623946,0.565988777,0.65748628,0.430411118
0.519827652,0.32466414,0.279326822,0.364517761,0.599619103,0.268421032,0.559895371,0.65678715,0.423938459
0.506723972,0.3247435,0.239610723,0.345011608,0.593919597,0.270423859,0.553539223,0.656345861,0.426030668
0.50471473,0.324600652,0.205902938,0.315659836,0.595749398,0.267242068,0.548395525,0.657523195,0.426604154
0.512856931,0.324656204,0.185251886,0.284202468,0.625057149,0.264123732,0.54297323,0.656897894,0.419081337
0.498295734,0.324846668,0.188159418,0.263794828,0.656469725,0.254654453,0.540499787,0.6571919,0.403329606
0.508335587,0.324600652,0.19809073,0.264120852,0.669051154,0.239937276,0.535159277,0.65825849,0.393321683
0.49055218,0.32458478,0.202174046,0.276297572,0.676661467,0.230467997,0.525854415,0.657118633,0.398518028
0.481073668,0.324656204,0.186797994,0.284515728,0.693274695,0.223255101,0.514191278,0.657743933,0.406192157
0.471644039,0.324537164,0.165514447,0.275646055,0.712607877,0.217233808,0.499382614,0.6571919,0.412223103
0.456935081,0.324632396,0.178153047,0.268029422,0.714599607,0.214723955,0.49707288,0.65748628,0.41823941
0.472998399,0.324553036,0.20057812,0.287835007,0.716154138,0.207992721,0.500775185,0.656603701,0.420662688
0.475164975,0.32466414,0.23657449,0.314432325,0.712057501,0.191805021,0.507688251,0.657154985,0.433037764
0.477976868,0.32470382,0.244306389,0.331181364,0.699783926,0.18006672,0.516501011,0.657081718,0.440749298
0.487659529,0.32458478,0.255868083,0.324892231,0.66867871,0.173981973,0.523790733,0.656456605,0.445103709
0.485205919,0.32462446,0.273175718,0.312941016,0.651288505,0.173208838,0.531637511,0.656677343,0.437847708
0.48857912,0.324600652,0.30393881,0.317100088,0.625866627,0.17343703,0.531080454,0.657449366,0.444471668
0.476872347,0.324775244,0.287134191,0.31316652,0.612152028,0.172334159,0.528180978,0.657375724,0.438420401
0.464878531,0.324830796,0.246466372,0.307817167,0.605254184,0.17576942,0.528590599,0.657853928,0.43352504
0.464739262,0.324608588,0.181637534,0.309558446,0.59694757,0.181790626,0.526559603,0.656015128,0.408535739
0.464840257,0.324608588,0.149202297,0.327072287,0.594810328,0.182323103,0.524200214,0.65744974,0.400478474
0.470792513,0.324830796,0.163847528,0.342494359,0.58775039,0.176669463,0.530900054,0.656419503,0.390106117
0.469320125,0.324553036,0.167234425,0.346038611,0.591636594,0.165755025,0.534454645,0.657376098,0.396603175
0.47821289,0.324759372,0.186302818,0.335178222,0.591150808,0.151050573,0.53476579,0.658699967,0.40188737
0.475800719,0.306937259,0.191038176,0.324755013,0.600105136,0.137537291,0.527788048,0.65641969,0.413823171
0.454733422,0.29815354,0.178476828,0.31394249,0.609625843,0.130045648,0.512340403,0.65686098,0.433375349
0.429981438,0.281505716,0.180096054,0.31170074,0.60447696,0.1251145,0.500856692,0.599849002,0.429251948
0.413409954,0.272095533,0.158518939,0.318992412,0.603926337,0.121260945,0.497203625,0.594147841,0.424870691
0.43898158,0.251023985,0.178387888,0.331870643,0.601610833,0.116393251,0.503641419,0.595141164,0.420434117
0.459787373,0.246275366,0.210139132,0.344010133,0.610305976,0.110156405,0.519433451,0.593743466,0.444679929
0.484844454,0.226614744,0.233588652,0.351200753,0.614208347,0.102170288,0.526624836,0.567039737,0.485765069
0.505571555,0.202768479,0.222249112,0.351063004,0.616718282,0.094868747,0.532882786,0.539563611,0.517799715
0.534564197,0.202625631,0.148993561,0.351801745,0.620895758,0.095185758,0.538157229,0.484611734,0.492156384
0.564219152,0.119671006,0.082051648,0.339988279,0.622450206,0.096009708,0.547904258,0.453457446,0.430782068
0.578114829,0.028796485,0.073348179,0.319731684,0.627890693,0.09448837,0.570362749,0.426643347,0.37874295
0.578149922,0.028867909,0.073348179,0.288475356,0.606938142,0.070492016,0.586924924,0.331672416,0.391990866
0.563324028,0.028701734,0.08859363,0.273879247,0.601060292,0.029217729,0.608990067,0.31898258,0.459866294
0.546850373,0.028614197,0.124395792,0.285756003,0.636602087,0.000314552,0.616345301,0.318394381,0.522475417
0.534042236,0.028669749,0.130549589,0.330779817,0.700690578,0,0.611742108,0.318688761,0.542937037
0.529425246,0.028836405,0.100821045,0.340465349,0.77676137,0,0.609317625,0.318614745,0.530808448
0.505415631,0.028503574,0.073722118,0.340164321,0.849010797,0,0.608727882,0.318725301,0.490980925
0.578776524,0.025149768,0.073348179,0.334062399,0.92064468,0,0.598489447,0.319460971,0.465830553
0.498499448,0.001432847,0.073348179,0.310096679,0.987080272,0,0.571149304,0.317769268,0.478285343
0.358333837,0,0.149536723,0.267089642,1,0,0.51971191,0.291065351,0.552779042
0.195521568,0,0.376239798,0.176952611,1,0,0.380716349,0.013396429,0.664825039
0.155023884,0,0.593027216,0.040856131,1,0,0.273106926,0,0.750557418
0.155023884,0,0.723870418,0,0.977809883,0,0.281265128,0,0.793089683
0.155023884,0,0.726370913,0,0.860134621,0,0.316091665,0,0.801717176
0.155023884,0,0.645435353,0,0.760423495,0,0.349624246,0,0.781053817
0.155023884,0,0.563272266,0,0.662331324,0,0.368462634,0,0.760852495
0.155023884,0,0.483808085,0,0.566894931,0,0.35711092,0,0.731410338
0.155023884,0,0.44141486,0,0.468559991,0,0.31584631,0,0.724675752
0.155023884,0,0.394172946,0,0.383211261,0,0.258986759,0,0.722877208
0.155023884,0,0.254693277,0,0.327834165,0,0.191298891,0,0.671027637
0.155023884,0,0.131060935,0,0.299449233,0,0.112177245,0,0.604509031
0.155023884,0,0.073348179,0,0.271452996,0,0.025656397,0,0.543928653
0.155023884,0,0.073348179,0,0.259227925,0,0,0,0.528683713
0.155023884,0,0.148649618,0,0.251698617,0,0,0,0.596992727
0.155023884,0,0.386031567,0,0.251148159,0,0,0,0.674385582
0.155023884,0,0.582913077,0,0.252718693,0,0,0,0.7311297
0.155023884,0,0.667243049,0,0.237222797,0,0,0,0.75212169
0.155023884,0,0.557626293,0,0.223249013,0,0,0,0.730945038
0.155023884,0,0.469456648,0,0.201794344,0,0,0,0.713760011
0.155023884,0,0.427182463,0,0.166447061,0,0,0,0.705489629
0.155023884,0,0.401017178,0,0.137884032,0,0,0,0.701432935
0.155023884,0,0.398877636,0,0.107394276,0.002388815,0,0,0.701532168
0.155023884,0,0.402974299,0,0.070459962,0.016693481,0,0,0.702902016
0.155023884,0,0.375610288,0,0.012068393,0.031638851,0,0,0.696705118
0.155023884,0,0.340031833,0,0,0.048587307,0,0,0.688693413
0.155023884,0,0.319392978,0,0,0.078795056,0,0,0.685124801
0.155023884,0,0.309810821,0,0,0.101143424,0,0,0.681143759
0.155023884,0,0.323055702,0,0,0.101156322,0,0,0.682668984
0.155023884,0,0.315049891,0,0,0.100382928,0,0,0.678428442
0.155023884,0,0.324778604,0,0,0.100598567,0,0,0.677299367
0.155023884,0,0.361306204,0,0,0.0995337,0,0,0.684884833
0.155023884,0,0.394198579,0,0,0.099596981,0,0,0.689028557
0.155023884,0,0.430287125,0,0,0.10035765,0,0,0.694464876
0.155023884,0,0.460735307,0,0,0.101181513,0,0,0.698740389
0.155023884,0,0.504952538,0,0,0.101498437,0,0,0.704403665
0.155023884,0,0.546835048,0,0,0.100737855,0,0,0.710908044
0.155023884,0,0.591160447,0,0,0.101739355,0,0,0.717230203
0.155023884,0,0.62923237,0,0,0.101777444,0,0,0.723516574
0.155023884,0,0.675967385,0,0,0.102157563,0,0,0.733790496
0.155023884,0,0.709254731,0,0,0.100699851,0,0,0.740879748
0.155023884,0,0.781093089,0,0,0.100408205,0,0,0.756214174
0.155023884,0,0.789911066,0,0,0.100509836,0,0,0.749508062
0.155023884,0,0.709714722,0,0,0.10132106,0,0,0.731058923
0.155023884,0,0.523806525,0,0,0.100116732,0,0,0.690449664
0.155023884,0,0.357999949,0,0,0.10078867,0,0,0.660412867
0.155023884,0,0.292948658,0,0,0.099254693,0,0,0.643065141
0.155023884,0,0.278739922,0,0,0.101498524,0,0,0.626953056
0.155023884,0,0.298780999,0,0,0.099850624,0,0,0.617567412
0.155023884,0,0.29744531,0,0,0.10035765,0,0,0.612144113
0.155023884,0,0.339576783,0,0,0.100953408,0,0,0.622283002
0.155023884,0,0.388384779,0,0,0.101764719,0,0,0.635522789
0.155023884,0,0.430797852,0,0,0.100940682,0,0,0.644630232
0.155023884,0,0.435158845,0,0,0.101777358,0,0,0.64795645
0.155023884,0,0.395058749,0,0,0.078021921,0,0,0.647474888
0.155023884,0,0.341059691,0,0,0.061910141,0,0,0.64543393
0.155023884,0,0.268126773,0,0,0.06206224,0,0,0.641672524
0.155023884,0,0.259006709,0,0,0.063304484,0,0,0.645799176
0.155023884,0,0.259481601,0,0,0.021738725,0,0,0.651075241
0.155023884,0,0.284035831,0,0,0.023805006,0,0,0.655879503
0.155023884,0,0.316716349,0,0,0.023044251,0,0,0.661014025
0.155023884,0,0.320462274,0,0,0.024413403,0,0,0.65880875
0.155023884,0,0.30623038,0,0,0.022676858,0,0,0.658354028
0.155023884,0,0.290856476,0,0,0.022689497,0,0,0.657015094
0.155023884,0,0.295191233,0,0,0.022727413,0,0,0.655636292
0.155023884,0,0.319885797,0,0,0.022258477,0,0,0.660432411
0.155023884,0,0.327785944,0,0,0.023805006,0,0,0.657503154
0.155023884,0,0.238946288,0,0,0.024895065,0,0,0.616826366
0.155023884,0,0.147521011,0,0,0.022740225,0,0,0.595613926
0.155023884,0,0.140224891,0,0,0.022537224,0,0,0.607288618
0.155023884,0,0.245661545,0,0,0.023031698,0,0,0.65706632
0.155023884,0,0.373738261,0,0,0.007322248,0,0,0.708287902
0.155023884,0,0.464882527,0,0,0,0,0,0.723854968
0.155023884,0,0.494870558,0,0,0,0,0,0.727692844
0.155023884,0,0.531727113,0,0,0,0,0,0.732372646
0.155023884,0,0.554193179,0,0,0,0,0,0.736724623
0.155023884,0,0.564397406,0,0,0,0,0,0.740546233
0.155023884,0,0.566580469,0,0,0,0,0,0.742362679
0.155023884,0,0.580892873,0,0,0,0,0,0.745060098
0.155023884,0,0.583179607,0,0,0,0,0,0.744524035
0.155023884,0,0.58180551,0,0,0,0,0,0.743756945
0.155023884,0,0.55729463,0,0,0,0,0,0.74034043
0.155023884,0,0.510701055,0,0,0,0,0,0.732929861
0.155023884,0,0.49406287,0,0,0,0,0,0.729344968
0.155023884,0,0.501581,0,0,0,0,0,0.730431746
0.155023884,0,0.533026327,0,0,0,0,0,0.736075492
0.155023884,0,0.555137192,0,0,0,0,0,0.741951072
0.155023884,0,0.558863305,0,0,0,0,0,0.742851564
0.155023884,0,0.557267775,0,0,0,0,0,0.741609418
0.155023884,0,0.561547479,0,0,0,0,0,0.740400625
0.155023884,0,0.552092695,0,0,0,0,0,0.737248492
0.325,0,0.596075232,0,0,0,0,0,0.741155514
0.624403285,0,0.591172802,0,0,0,0,0,0.7377203
0.841223275,0,0.536632933,0,0,0,0,0,0.726458844
0.850229984,0,0.447966647,0,0,0,0,0,0.7101133
0.850229984,0,0.312560887,0,0,0,0,0,0.684845797
0.850229984,0,0.243790823,0,0,0,0,0,0.668462832
0.850229984,0,0.192557949,0,0,0,0,0,0.65531335
0.850229984,0,0.175449496,0,0,0,0,0,0.650003114
0.850229984,0,0.158809158,0,0,0,0,0,0.646613451
0.850229984,0,0.126679101,0,0,0,0,0,0.637693932
0.850229984,0,0.100300402,0,0,0,0,0,0.629521971
0.850229984,0,0.073348179,0,0,0,0,0,0.614748016
0.850229984,0,0.073348179,0,0,0,0,0,0.584206044
0.844837084,0,0.073348179,0,0,0,0,0,0.544248344
0.829693843,0,0.073348179,0,0,0,0,0,0.490879231
0.806969981,0,0.073348179,0,0,0,0,0,0.419940314
0.788149104,0,0.073348179,0,0,0,0,0,0.366675336
0.775246778,0,0.073348179,0,0,0,0,0,0.32170027
0.763064792,0,0.073348179,0,0,0,0,0,0.307938269
0.752825071,0,0.073348179,0,0,0,0,0,0.318207322
0.723339278,0,0.073348179,0,0,0,0,0,0.328408038
0.688560694,0,0.073348179,0,0,0,0,0,0.356109399
0.670738759,0,0.073348179,0,0,0,0,0,0.398840957
0.660101507,0,0.073348179,0,0,0,0,0,0.461779536
0.647349031,0,0.075332473,0,0,0,0,0,0.514339261
0.618873827,0,0.084278071,0,0,0,0.134205357,0,0.542784126
0.593192711,0,0.078079319,0,0,0,0.737321577,0,0.528072798
0.587494544,0,0.073348179,0,0,0,1,0,0.500977441
0.577141079,0,0.073348179,0,0,0,0.993397143,0,0.496308203
0.553438373,0,0.073348179,0,0,0,0.933258753,0,0.503323432
0.535593302,0,0.087812389,0,0,0,0.91156971,0,0.533315493
0.520421905,0,0.120955372,0,0,0,0.914714819,0,0.555633434
0.530311848,0,0.143941309,0,0,0,0.900463211,0,0.568488455
